Brand,Version,Supplier,Supplier_type,Country,City,Address,IATA,City_airport,climate_impact_kg_co2,flight_distance_km,co2_emissions_kg,climate_impact_of_contrails_ozone_formation_etc_kg,Fuel_consumption_l
Volkswagen,,Bus Garage / Stahl & Treichel Gbr,service,Germany,Zwickau,"Kapellenstraße 9b, 51103 Köln, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Bus-ok.de,spare parts,Germany,Zwickau,"Siemensring 89, 47877 Willich, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Cagero AG,spare parts,Switzerland,Zürich,"Bodenacherstrasse 2, 5242 Birr, Switzerland",ZRH,Zürich,427,"1,770",158,269,45
Volkswagen,,California Import Parts Ltd.,spare parts,Canada,Abbotsford,"19168 39 Ave #113, Surrey, BC V3Z 0Y6, Canada",YXX,Abbotsford,"2,611","8,311",889,"1,722",352
Volkswagen,,Car Concept,spare parts,France,Yerres,"18 Rue des Mardors, Couternon, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Volkswagen,,Central Classic Cars Ltd.,service,United States,Central,"8444 Central Ave, Sylvania, OH 43560, USA",CEM,Central,"2,432","7,860",830,"1,603",328
Volkswagen,,Chirco Performance,spare parts,United States,Tucson,"9101 E 22nd St, Tucson, AZ 85710, USA",DMA,Tucson,"2,790","8,764",949,"1,841",375
Volkswagen,,Classic Car Center Dresden,spare parts,Germany,Zwickau,"Hamburger Str. 10, 01067 Dresden, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Classic Vee-Dub Pty Ltd,spare parts,Australia,Whyalla,"36 Bridge Street, Rydalmere NSW 2116, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Volkswagen,,Classic VW Bugs,service,,,"22 Burts Rd, Congers, NY 10920, USA",NNG,,"3,584","10,614","1,215","2,369",481
Volkswagen,,Classic VW Up North,spare parts,Sweden,Umeå,"Spårgatan 6, 931 42 Skellefteå, Sweden",UME,Umeå,885,"3,444",312,573,123
Volkswagen,,Classiccult,spare parts,Germany,Zwickau,"Rolandstraße 33, 28199 Bremen, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,ClassicGo,spare parts,Germany,Zwickau,"Am Alten Wasserwerk 19, 47623 Kevelaer, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,CR Motors,spare parts,Colombia,Madrid,"Calle de Espartinas, 3, 28001 Madrid, Spain",MAD,Madrid,149,562,73,76,20
Volkswagen,,Custom & Speed Parts Autoteile GmbH,spare parts,Germany,Zwickau,"Am Redder 3, 22941 Bargteheide, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Custom and Commercial,spare parts,United Kingdom,Leatherhead,"Unit 32, Bookham Industrial Estate, Church Rd, Great Bookham, Leatherhead KT23 3EU, UK",TMZ,Walton-on-Thames,"8,091","19,638","2,724","5,367","1,077"
Volkswagen,,Custom and speed parts,spare parts,Sweden,Umeå,"Örtgatan 25, 265 74 Hyllinge, Sweden",UME,Umeå,885,"3,444",312,573,123
Volkswagen,,DDS Automobiles,spare parts,France,Yerres,"Sentier des Jumelles, 76710 Montville, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Volkswagen,,De Boxer aircooled parts & service,service,Netherlands,Zwolle,"Vloeiveld 10, 5126 RG Gilze, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,De Garaasj,service,Belgium,Zwijndrecht,"Portugesestraat 80, 2660 Antwerp, Belgium",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Die Käferfarm,service,Germany,Zwickau,"Van-der-Upwich-Straße 23, 41334 Nettetal, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Die Käferwerkstatt,service,Germany,Zwickau,"Münchner Straße 10, Gröbenried 85232 Bergkirchen, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Dolf van Eijk Automaterialen,spare parts,Netherlands,Zwolle,"1e Middellandstraat 73A, 3021 BB Rotterdam, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Elnatec,spare parts,Germany,Zwickau,"Endersbacher Straße 8, 70734 Fellbach, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Emilio’s Beetles,service,Ireland,Loch Garman,"Lullymore, County Kildare, Ireland",YCC,Cornwall,"1,506","5,365",519,987,205
Volkswagen,,European Collectables,service,Netherlands,Zwolle,"Achterstraat 5b, 4115 RP Asch, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Euskadi R Cool,service,France,Yerres,"831 Rue Bassilour, 64210 Bidart, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Volkswagen,,Evam Classic,spare parts,Netherlands,Zwolle,"Edisonweg 13c, 3442 AC Woerden, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Fuhrpark 66,service,Germany,Zwickau,"Narupstraße 66, 49084 Osnabrück, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Garage Ducros VW Old Cars,service,France,Yerres,"12 Route de Paris, 63200 Le Cheix, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Volkswagen,,Garbusy.pl,spare parts,Poland,Żyrardów,"Widok 23, 62-081 Batorowo, Poland",NAD,Dvůr Králové nad Labem,"2,170","7,194",742,"1,428",293
Volkswagen,,Ge.-Ma.-Classics,spare parts,Germany,Zwickau,"Obere Vorstadt 8, 91639 Wolframs-Eschenbach, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Gutsche GmbH VW-Entfallteiledienst,spare parts,Germany,Zwickau,"Im Gesetz 20, 53227 Bonn, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,GWD Weiser Fahrzeugtechnik GmbH,service,Germany,Zwickau,"Rosmarinstraße 35, 40235 Düsseldorf, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Hangar 426 GmbH,service,Germany,Zwickau,"Emmericher Str. 108, 47138 Duisburg, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Henk de Hoog Luchtgekoelde onderdelen,spare parts,Netherlands,Zwolle,"Theobaldusweg 3, 5825 BH Overloon, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Heritage Parts Centre,spare parts,United Kingdom,Shoreham-by-Sea,"47 Dolphin Road, Shoreham-by-Sea BN43 6PB, UK",ESH,Shoreham-by-Sea,435,"1,561",164,270,65
Volkswagen,,Het Keverhuis,service,Switzerland,Emmen,"Weerdingerstraat 255, 7811 CM Emmen, Netherlands",EML,Emmen,479,"1,740",179,300,71
Volkswagen,,Himmelservice,spare parts,Germany,Zwickau,"Oertzweg 46A, 22307 Hamburg, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Hoffmann Speedster,spare parts,Germany,Zwickau,"Gerberstraße 138-142, 41748 Viersen, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Hot Rod Doesburg,service,Netherlands,Zwolle,"Leigraafseweg 13, 6983 BR Doesburg, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Hugo Peças,spare parts,Portugal,Vila Franca de Xira,"R. Zeca Afonso 5, 2690-579 Santa Iria de Azoia, Portugal",DES,Vila Franca de Xira,"2,579","8,231",879,"1,701",348
Volkswagen,,Jaap Bergman Kevers,service,Netherlands,Zwolle,"Laarstraat 33, 7471 DA Goor, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,JBugs,spare parts,Colombia,San Marcos,"330 Rancheros Dr. #128. San Marcos, CA 92069, USA",SRS,San Marcos,"2,247","7,391",768,"1,480",304
Volkswagen,,Just Kampers,spare parts,Australia,Whyalla,"246 Miller Road, Villawood NSW, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Volkswagen,,KaeferFabric Konieczny Company Bartek Konieczny,service,Poland,Żyrardów,"Rzemieślnicza 7, 55-114 Szewce, Poland",NAD,Dvůr Králové nad Labem,"2,170","7,194",742,"1,428",293
Volkswagen,,Kaeferklein,spare parts,Germany,Zwickau,"Neutharder Straße 31, Karlsdorf 76689 Karlsdorf-Neuthard, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Käfer Holz Gertrud Bongartz,spare parts,Germany,Zwickau,"Schönfelder Straße 16a, 53819 Neunkirchen-Seelscheid, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Käfer-Station,service,Germany,Zwickau,"Dietesheimer Str. 41, 63165 Mühlheim, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Käferhalle im Inntal,spare parts,Germany,Zwickau,"Aiblinger Au 27, 83059 Kolbermoor, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Käferland,spare parts,Germany,Zwickau,"Schultheißenweg 105, 60489 Frankfurt am Main, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Käferteile Janker,spare parts,Austria,Wolfsberg,"Ritzersdorfer Straße 13/1, 3200 Ober-Grafendorf, Austria",VCE,Venice,503,"1,964",185,318,73
Volkswagen,,Käferwerkstatt Regensburg,service,Germany,Zwickau,"Bruckdorf 10, 93161 Sinzing, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,"Kairous, Inc",spare parts,United States,Eastlake,"1741 Eastlake Parkway ste 102 515, Chula Vista, CA 91915, USA",LNN,Willoughby,"1,740","6,017",598,"1,143",236
Volkswagen,,Karmann Ghia Company of Australia,spare parts,Australia,Whyalla,"3/7 Coolibah Way, Bibra Lake WA 6163, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Volkswagen,,Kever Centrum Midden Nederland,service,Netherlands,Zwolle,"Koninginneweg 64, 1241 CW Kortenhoef, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Kevermobiel,service,Netherlands,Zwolle,"Helsinkistraat 1, 7559 JN Hengelo, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Kieft en Klok Vintage Volkswagens,service,Netherlands,Zwolle,"Reijmerweg 78A, 6871 HG Renkum, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Klassiek VW Centrum,service,Netherlands,Zwolle,Nijverheidsweg 21 1751 HG Schagerbrug Netherlands,HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Klassiker Garage West,service,Germany,Zwickau,"Bruchend 51, 41836 Hückelhoven, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Koch’s,spare parts,Colombia,Soledad,"7650 Soledad Canyon Rd, Acton, CA 93510, USA",SSA,Salvador,"1,670","6,542",572,"1,098",226
Volkswagen,,Kombi Klassics,service,,,"2 Johns Rd, Wareham BH20 4BG, UK",NNG,,"3,584","10,614","1,215","2,369",481
Volkswagen,,Kombi Shop,service,Australia,Whyalla,"2/677 Eumundi Noosa Rd, Doonan QLD 4562, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Volkswagen,,Kultluft Speed Shop,spare parts,Austria,Wolfsberg,"Pöckau 189, 9601 Arnoldstein, Austria",VCE,Venice,503,"1,964",185,318,73
Volkswagen,,LA Vere’s Vw Restoration,service,United States,Concord,"1121 Landini Lane, Concord, CA 94520, USA",USA,Concord,"1,965","6,643",673,"1,292",266
Volkswagen,,Lonij Classic Car,service,Netherlands,Zwolle,"Nievelsteenstraat 11a, 6471 CB Eygelshoven, Kerkrade, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Maggiolino Garage di Vincenzo Muzzio,spare parts,Italy,Vittoria,"Via Muzio Scevola, 8, 20134 Milano, MI, Italy",BAR,Bar,"6,055","15,562","2,042","4,013",808
Volkswagen,,Memminger Feine-Cabrios & Stahlbau GmbH,service,Germany,Zwickau,"Dieselstraße 7, 85084 Reichertshofen, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Mikes Boxerservice,service,Germany,Zwickau,"Obere Riedwiesen 29/1, 74427 Fichtenberg, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,MoFoCo Enterprises Inc,spare parts,United States,Milwaukee,"4170 N Lydell Ave, Milwaukee, WI 53212, USA",MWC,Milwaukee,"1,894","6,445",649,"1,245",257
Volkswagen,,Mulder Classic Parts,spare parts,Netherlands,Zwolle,"Harregatplein 5K, 3214 VP Zuidland, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Nu Vintage,service,United States,Arvada,"5595 Sheridan Blvd, Arvada, CO 80002, USA",APA,Denver,"2,433","7,862",830,"1,603",328
Volkswagen,,Old Bulli Berlin,service,Germany,Zwickau,"Marzahner Chaussee 230, 12681 Berlin, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Old Volks,service,Netherlands,Zwolle,"Voorstraat 35a, 4153 AH Beesd, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,OldVWs Restoration,service,Turkey,Of,"W15240 Harveys Ln, Town of Silver Cliff, Silver Cliff, WI 54104, USA",IOM,Of,496,"1,808",184,312,73
Volkswagen,,Parts Place Inc,spare parts,United States,Warren,"5510 E 10 Mile Rd, Warren, MI 48091, USA",FRR,Warren,"1,692","5,882",582,"1,110",230
Volkswagen,,Paruzzi Classic VW Supplies,spare parts,Netherlands,Zwolle,"Kreeft 16, 4401 NZ Yerseke, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,PCI Rides,service,Germany,Zwickau,"In der Abtswiese 14, Reichenau 78479 Reichenau, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Peter Ebeling,spare parts,Germany,Zwickau,"Alter Feldweg 1, 15366 Hoppegarten, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Serial Kombi,spare parts,France,Yerres,"530 Rue Amable Matussière, 38420 Le Versoud, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Volkswagen,,Skinner Classics,service,,,"938 E Monte Vista Ave, Vacaville, CA 95688, USA",NNG,,"3,584","10,614","1,215","2,369",481
Volkswagen,,"Skyline Auto Restoration & Repair, Inc.",service,United States,Madison,"1723 South Seminole Trail, Madison, VA 22727, USA",MDN,Madison,"1,898","6,457",651,"1,247",257
Volkswagen,,Slyties Restoration,service,France,Yerres,"1381 Avenue de la Plaine, 06250 Mougins, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Volkswagen,,Soul Cars,service,Germany,Zwickau,"An der Buige 2, 86759 Wechingen, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Space Roofs,spare parts,,,"Unit 2b, Fatherford Farm, Exeter Road, Okehampton EX20 1QQ, UK",NNG,,"3,584","10,614","1,215","2,369",481
Volkswagen,,Split Decision Restorations,service,Australia,Whyalla,"5/126 Minnie Street, Southport QLD 4215, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Volkswagen,,Sportcar Inc.,service,Brazil,Colorado,"306 Tia Juana St, Colorado Springs, CO 80909, USA",FCS,Colorado,"2,451","7,907",836,"1,615",331
Volkswagen,,Strictly Foreign,spare parts,United States,Grants Pass,"6760 North Applegate Road, Grants Pass, OR 97527, USA",GTP,Grants Pass,,,,,
Volkswagen,,Texas Aircooled Parts,spare parts,United States,Houston,"6031 Hwy 6 N 165 249, Houston, TX 77084, USA",EFD,Houston,"2,387","7,745",814,"1,573",322
Volkswagen,,The Bug Box,service,Germany,Zwickau,"Hopfenweg 24, 92637 Weiden in der Oberpfalz, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,The Bughouse,spare parts,South Africa,Virginia,"5024 Southern Blvd, Virginia Beach, VA 23462, USA",VIR,Virginia,"2,786","8,756",948,"1,838",375
Volkswagen,,The Metric Nut VW Ltd,service,United Kingdom,Christchurch,"106 Orbell Street, Sydenham, Christchurch 8023, New Zealand",CHC,Christchurch,"8,044","19,544","2,708","5,336","1,071"
Volkswagen,,The No Name Garage,spare parts,United States,Eugene,"4210 W 7th Ave, Eugene, OR 97402, USA",EUG,Eugene,"2,778","8,736",945,"1,833",374
Volkswagen,,The Thing Shop,spare parts,United States,Chandler,"4147 West Venus Way, Chandler, AZ 85226, USA",FCH,Chandler,"2,916","9,084",991,"1,925",392
Volkswagen,,The VDUB Factory,spare parts,United States,Ocala,"4279 NE 36th Ave, Ocala, FL 34479, USA",OCF,Ocala,"1,987","6,705",681,"1,307",269
Volkswagen,,Thorstens Käfergarage,service,Germany,Zwickau,"Korbacher Straße 28, Usseln 34508 Willingen, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Top Line Parts,spare parts,United States,Anaheim,"2900 E Miraloma Ave Unit D, Anaheim, CA 92806, USA",SNA,Santa Ana,"2,954","9,181","1,004","1,950",397
Volkswagen,,Transporter Werks,service,,,"102 W Divine St, Dunn, NC 28334, USA",NNG,,"3,584","10,614","1,215","2,369",481
Volkswagen,,Type-2 Detectives,service,Canada,Cambridge,"Ness Rd, Burwell, Cambridge CB25 0AA, UK",CGE,Cambridge,"1,636","5,726",563,"1,073",223
Volkswagen,,Urabus,service,,,"30416 Highway 24, Buena Vista, CO 81211, USA",NNG,,"3,584","10,614","1,215","2,369",481
Volkswagen,,Van Gilst Kevers,service,Netherlands,Zwolle,"Prinses Beatrixlaan 16, 3155 TJ Maasland, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Van Grinsven Classics,spare parts,Netherlands,Zwolle,"Doornhoek 3, 5465 RC Veghel, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Van-Again,spare parts,United States,Millville,"2001 Lakeshore Drive, Millville, NJ 08332, USA",MIV,Millville,"1,596","5,615",549,"1,047",217
Volkswagen,,Van360 GmbH,service,Germany,Zwickau,"Ernst-Heinkel-Straße 1, 18299 Laage-Kronskamp, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Veteranendienst Peter Fried,spare parts,Germany,Zwickau,"Hauptstraße 79, 67126 Hochdorf-Assenheim, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Vintage Autohaus,spare parts,France,Yerres,"La Forge, 47500 Cuzorn, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Volkswagen,,Vintage Car Parts,spare parts,Germany,Zwickau,"Schellenberggasse 13, 77654 Offenburg, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Vintage V-Dubs,spare parts,United States,Hesperia,"9707 11th Ave, Hesperia, CA 92345, USA",OAG,Orange,"7,297","18,048","2,458","4,839",972
Volkswagen,,Vintage Vans,service,Portugal,Vila Franca de Xira,"Rua Rodrigo Sarmento de Beires 9, 2840-069 Paio Pires, Portugal",DES,Vila Franca de Xira,"2,579","8,231",879,"1,701",348
Volkswagen,,Vintage Vee-Dub Supplies,spare parts,Australia,Whyalla,"1/11B Harp Street, Campsie NSW 2194, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Volkswagen,,Vintage Volks Speed Shop,spare parts,Ghana,Wa,"5024 S Lee Cir, Spokane, WA 99223, USA",WZA,Wa,,,,,
Volkswagen,,Vintage VW Inc.,service,United States,Jasper,"1980A Talking Rock Rd, Jasper, GA 30143, USA",APT,Jasper,"1,973","6,665",676,"1,297",267
Volkswagen,,Vintage Werks LLC,spare parts,Ghana,Wa,"5816 North Hermosa Circle, Otis Orchards, WA 99027, USA",WZA,Wa,,,,,
Volkswagen,,Volksbolts,spare parts,United Kingdom,Nuneaton,"Unit 37 Hammond Close, Attleborough Fields Industrial Estate, Nuneaton CV11 6RY, UK",CVT,Coventry,463,"1,674",173,289,69
Volkswagen,,"VolksFab, LLC",service,Ghana,Wa,"3041 Anderson Hill Rd SW, Port Orchard, WA 98367, USA",WZA,Wa,,,,,
Volkswagen,,Volksfarmers Ltd,service,United Kingdom,Canterbury,"Exted Workshop, Exted Farm, Canterbury CT4 6YG, UK",LYX,Ashford,449,"1,618",169,280,67
Volkswagen,,Volkspares cc,spare parts,South Africa,Roodepoort,"42 Kelly Rd, Jet Park, Boksburg, 1459, South Africa",CEM,Central,"2,432","7,860",830,"1,603",328
Volkswagen,,VolksRepairs,service,Netherlands,Zwolle,"Lierderholthuisweg 44, 8144 RE Lierderholthuis, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Volkswagen Classic Parts,spare parts,Germany,Zwickau,"Theodor-Heuss-Straße 28B, Wolfsburg, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Volkswagen Emporium,spare parts,United Kingdom,New Malden,"9 Knightwood Crescent, New Malden KT3 5JR, UK",NEW,New Malden,"2,216","7,311",757,"1,459",299
Volkswagen,,VW Aircooled Center Otto van den Bergh,service,Netherlands,Zwolle,"12e Laan 4, 7876 HK Valthermond, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,VW Bullibarn,service,United States,Colchester,"Friars Barn, Halstead Rd, Colchester CO6 3LL, UK",ONS,Clacton-on-Sea,"5,519","14,489","1,863","3,656",737
Volkswagen,,VW Bus Brothers c.v.,service,Netherlands,Zwolle,"Amersfoortseweg 172, 3864 NJ Nijkerkerveen, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,VW Camper Company,service,United Kingdom,Banbury,"Greatworth Park, Banbury OX17 2HB, UK",WAZ,Warwick,"7,261","17,977","2,446","4,815",968
Volkswagen,,VW Veteranen Coenen,service,Netherlands,Zwolle,"Prinsenbaan 155, 6104 BD Koningsbosch, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,VW Wholesale,spare parts,Canada,Surrey,"Bookham Industrial Estate, Church Road, Great Bookham, Leatherhead, Surrey KT23 3EU, UK",TMZ,Walton-on-Thames,"8,091","19,638","2,724","5,367","1,077"
Volkswagen,,"VWBrouk.cz, s.r.o.",spare parts,,,"Lípa 107, 763 11 Lípa, Czechia",NNG,,"3,584","10,614","1,215","2,369",481
Volkswagen,,VWvakrestauratie,service,Netherlands,Zwolle,"Ambachtsweg 15A, 6562 AZ Groesbeek, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Wagenfolks,service,Netherlands,Zwolle,"Tussendiepen 49, 9206 AB Drachten, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Volkswagen,,Wagenteile,spare parts,Germany,Zwickau,"Albert-Einstein-Straße 20, 30974 Wennigsen, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,Werk 34.de,spare parts,Germany,Zwickau,"Hannoversche Straße 41, 34355 Staufenberg, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Volkswagen,,West Coast Metric Inc.,spare parts,,,"24002 Frampton Ave, Harbor City, CA 90710, USA",NNG,,"3,584","10,614","1,215","2,369",481
Volkswagen,,Wheelbox,service,France,Yerres,"2674 Chemin de Mailloles, 66000 Perpignan, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Volkswagen,,Wolfsburg West,spare parts,United States,Corona,"2850 Palisades Dr, Corona, CA 92880, USA",OAG,Orange,"7,297","18,048","2,458","4,839",972
Youngtimers,,Auto Leitner,service,Netherlands,Zwolle,"Berenkoog 16, 1822 BJ Alkmaar, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Youngtimers,,Auto Timon,service,Netherlands,Zwolle,"Parallelweg 18g, 5349 AD Oss, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Youngtimers,,Devonshire Motor Company,service,,,"Westham Business Park, Eastbourne Road, Westham, Pevensey, East Sussex BN24 5NP, UK",NNG,,"3,584","10,614","1,215","2,369",481
